Name,Age,Price,Goods,Quantity,Rating,Discount,Category,Purchase Date
Alice,29.0,100.43694181989733,Smartwatch,10,3.2,0.23,Gadgets,2023-01-13 00:00:00
Hannah,22.0,315.55087469550426,Camera,9,3.9,22.63,Gadgets,2023-01-13 01:00:00
Alice,69.0,489.8128372032368,Laptop,15,2.2,8.64,Gadgets,2023-01-13 02:00:00
Charlie,45.0,234.87943862871975,Smartwatch,14,3.8,,Electronics,2023-01-13 03:00:00
Alice,52.0,409.661636980205,Camera,3,3.3,13.39,Electronics,2023-01-13 04:00:00
Bob,,256.3531725408049,Laptop,14,2.7,,Gadgets,2023-01-13 05:00:00
Bob,51.0,,Phone,16,3.9,3.19,Electronics,2023-01-13 06:00:00
David,63.0,465.55962912349503,Smartwatch,3,2.3,40.46,Gadgets,2023-01-13 07:00:00
Fiona,51.0,445.5331050296073,Tablet,8,,19.62,Gadgets,2023-01-13 08:00:00
George,30.0,393.97123026804735,Camera,2,3.2,42.86,Accessories,2023-01-13 09:00:00
Emma,56.0,151.64659789180814,Smartwatch,2,2.0,40.76,Accessories,2023-01-13 10:00:00
Hannah,59.0,274.77916578335055,Headphones,18,3.7,11.96,Gadgets,2023-01-13 11:00:00
Alice,62.0,115.82913048631409,Smartwatch,7,4.5,2.53,Electronics,2023-01-13 12:00:00
Alice,65.0,224.7387655330372,Headphones,17,2.2,34.78,Electronics,2023-01-13 13:00:00
Charlie,31.0,244.68546755109637,Camera,6,4.2,10.22,Gadgets,2023-01-13 14:00:00
Fiona,28.0,416.6618198838188,Laptop,10,2.3,46.53,Electronics,2023-01-13 15:00:00
Bob,59.0,,Headphones,7,4.3,3.36,Gadgets,2023-01-13 16:00:00
Emma,55.0,210.23693088625654,Smartwatch,4,1.2,16.2,Accessories,2023-01-13 17:00:00
David,21.0,13.763700311252418,Smartwatch,11,1.0,0.63,Electronics,2023-01-13 18:00:00
Bob,,431.57805069573055,Headphones,16,1.5,15.85,Electronics,2023-01-13 19:00:00
Hannah,24.0,,Phone,17,,27.06,Accessories,2023-01-13 20:00:00
Fiona,58.0,312.8315721257448,Phone,6,3.1,32.74,Gadgets,2023-01-13 21:00:00
Hannah,25.0,17.36059571489494,Phone,19,3.4,36.32,Electronics,2023-01-13 22:00:00
George,54.0,202.7557052539793,Headphones,18,4.4,41.67,Accessories,2023-01-13 23:00:00
David,68.0,493.05034954709816,Headphones,15,1.2,5.54,Electronics,2023-01-14 00:00:00
George,,54.843332546382534,Smartwatch,2,2.5,38.09,Accessories,2023-01-14 01:00:00
Charlie,60.0,214.72811023982294,Camera,19,3.6,,Electronics,2023-01-14 02:00:00
Hannah,32.0,157.03922534402633,Camera,6,2.6,6.91,Gadgets,2023-01-14 03:00:00
Charlie,55.0,453.0186210771908,Laptop,12,1.1,13.28,Electronics,2023-01-14 04:00:00
Alice,32.0,435.3233534141408,Headphones,1,,42.9,Accessories,2023-01-14 05:00:00
George,22.0,122.66088635158327,Camera,11,2.6,31.37,Gadgets,2023-01-14 06:00:00
Fiona,46.0,45.18795458996343,Camera,19,,29.87,Electronics,2023-01-14 07:00:00
Hannah,36.0,315.43350506025314,Phone,4,1.7,29.23,Accessories,2023-01-14 08:00:00
Emma,68.0,171.50251238243632,Phone,19,1.9,20.43,Accessories,2023-01-14 09:00:00
David,27.0,337.6817733500012,Phone,6,3.0,20.85,Gadgets,2023-01-14 10:00:00
Bob,29.0,20.899279253568167,Tablet,8,1.7,7.42,Electronics,2023-01-14 11:00:00
Fiona,21.0,71.03262141285727,Camera,9,2.4,16.63,Gadgets,2023-01-14 12:00:00
Fiona,48.0,,Phone,10,4.0,25.6,Accessories,2023-01-14 13:00:00
Charlie,35.0,110.12347437473639,Phone,10,4.2,30.3,Accessories,2023-01-14 14:00:00
George,33.0,429.5058995023888,Headphones,10,4.2,3.58,Electronics,2023-01-14 15:00:00
Hannah,57.0,34.00248941651704,Smartwatch,4,3.8,16.69,Accessories,2023-01-14 16:00:00
Hannah,53.0,111.66358147885944,Phone,18,3.2,,Gadgets,2023-01-14 17:00:00
Alice,42.0,499.287323000109,Headphones,12,3.2,25.75,Accessories,2023-01-14 18:00:00
Alice,40.0,219.37267078046236,Laptop,11,4.8,35.5,Electronics,2023-01-14 19:00:00
David,29.0,352.96800345459854,Phone,16,4.5,31.76,Electronics,2023-01-14 20:00:00
Charlie,51.0,95.41820918422177,Smartwatch,19,3.6,28.54,Accessories,2023-01-14 21:00:00
Fiona,53.0,306.88502381784116,Headphones,11,2.9,14.57,Gadgets,2023-01-14 22:00:00
Hannah,54.0,364.42250384286217,Smartwatch,4,3.9,41.95,Electronics,2023-01-14 23:00:00
Emma,20.0,160.66593475392273,Phone,12,1.3,39.26,Accessories,2023-01-15 00:00:00
Charlie,26.0,415.3040704280595,Laptop,17,4.8,9.18,Accessories,2023-01-15 01:00:00
David,35.0,303.6917013437802,Phone,13,3.2,32.76,Accessories,2023-01-15 02:00:00
David,60.0,197.61588975943997,Headphones,4,3.0,45.33,Gadgets,2023-01-15 03:00:00
Charlie,52.0,281.0329847048635,Laptop,6,2.2,21.78,Gadgets,2023-01-15 04:00:00
David,,290.4966194807825,Laptop,7,1.0,46.24,Gadgets,2023-01-15 05:00:00
Charlie,58.0,86.93996988346368,Laptop,8,1.2,1.1,Electronics,2023-01-15 06:00:00
Bob,31.0,204.35252308414823,Tablet,2,2.1,25.81,Accessories,2023-01-15 07:00:00
Charlie,21.0,174.99814106964908,Headphones,9,3.2,12.81,Gadgets,2023-01-15 08:00:00
George,,203.4468476766674,Tablet,10,1.3,13.11,Electronics,2023-01-15 09:00:00
Charlie,58.0,381.7497413002027,Smartwatch,19,4.9,43.88,Electronics,2023-01-15 10:00:00
David,62.0,243.85651169600297,Laptop,1,2.6,15.57,Electronics,2023-01-15 11:00:00
Hannah,67.0,470.45649585343585,Tablet,16,2.3,1.17,Electronics,2023-01-15 12:00:00
George,32.0,150.36982461242593,Phone,18,3.1,26.98,Gadgets,2023-01-15 13:00:00
David,45.0,210.77327125103986,Tablet,8,1.3,48.54,Electronics,2023-01-15 14:00:00
Alice,59.0,394.5436211871255,Camera,10,4.4,3.95,Gadgets,2023-01-15 15:00:00
Alice,33.0,275.28217369377137,Smartwatch,11,2.8,14.31,Gadgets,2023-01-15 16:00:00
Hannah,29.0,275.7789324801016,Laptop,17,1.7,23.48,Gadgets,2023-01-15 17:00:00
Hannah,69.0,31.40338068756584,Laptop,7,1.6,41.52,Accessories,2023-01-15 18:00:00
George,22.0,202.30683304563564,Smartwatch,3,2.4,13.44,Gadgets,2023-01-15 19:00:00
Bob,51.0,139.01319754875757,Smartwatch,7,3.3,17.18,Electronics,2023-01-15 20:00:00
Hannah,59.0,499.6708858014021,Headphones,6,2.7,19.22,Accessories,2023-01-15 21:00:00
Alice,18.0,157.63575996299357,Phone,3,3.4,18.98,Accessories,2023-01-15 22:00:00
Charlie,56.0,442.8257847229624,Smartwatch,8,3.8,10.02,Accessories,2023-01-15 23:00:00
David,49.0,339.7356988450363,Smartwatch,1,4.0,45.78,Gadgets,2023-01-16 00:00:00
Alice,43.0,173.75362255008477,Headphones,5,2.6,39.65,Gadgets,2023-01-16 01:00:00
Alice,34.0,274.0495172951912,Smartwatch,19,3.9,48.78,Accessories,2023-01-16 02:00:00
Bob,65.0,421.0652605748509,Tablet,13,1.6,18.55,Electronics,2023-01-16 03:00:00
George,44.0,442.26730752530136,Camera,11,3.1,2.26,Accessories,2023-01-16 04:00:00
George,41.0,84.39496812804188,Camera,11,1.3,5.78,Gadgets,2023-01-16 05:00:00
Fiona,52.0,173.08870489804397,Camera,2,2.0,17.87,Gadgets,2023-01-16 06:00:00
Bob,63.0,170.93547420571798,Smartwatch,9,3.3,45.55,Electronics,2023-01-16 07:00:00
Charlie,59.0,25.81217405759262,Camera,2,4.0,49.05,Electronics,2023-01-16 08:00:00
George,56.0,301.1276911266888,Phone,19,1.4,41.1,Accessories,2023-01-16 09:00:00
David,43.0,428.13592623113306,Tablet,12,1.8,11.92,Gadgets,2023-01-16 10:00:00
Hannah,66.0,193.8793219736313,Camera,9,5.0,32.98,Accessories,2023-01-16 11:00:00
Bob,55.0,371.31779276716765,Laptop,9,2.4,29.83,Electronics,2023-01-16 12:00:00
Hannah,40.0,,Smartwatch,10,2.1,,Accessories,2023-01-16 13:00:00
Alice,39.0,190.9461240690354,Tablet,5,1.3,25.49,Accessories,2023-01-16 14:00:00
David,21.0,74.82460074868705,Phone,9,3.8,15.91,Gadgets,2023-01-16 15:00:00
David,66.0,356.1153071241038,Camera,18,3.0,0.96,Gadgets,2023-01-16 16:00:00
Alice,26.0,428.009758625914,Phone,10,1.6,39.75,Gadgets,2023-01-16 17:00:00
Bob,21.0,344.4979737387385,Smartwatch,17,3.5,,Accessories,2023-01-16 18:00:00
Alice,24.0,13.849849597234943,Camera,10,3.1,26.71,Gadgets,2023-01-16 19:00:00
Hannah,40.0,112.03528272354066,Laptop,14,3.3,47.85,Gadgets,2023-01-16 20:00:00
Fiona,19.0,39.3925925173483,Tablet,4,5.0,24.31,Electronics,2023-01-16 21:00:00
David,66.0,287.34111929023226,Laptop,10,1.1,15.79,Gadgets,2023-01-16 22:00:00
Emma,41.0,379.4564510260041,Camera,18,4.7,16.99,Electronics,2023-01-16 23:00:00
Emma,57.0,59.73669759898642,Headphones,5,4.4,0.59,Accessories,2023-01-17 00:00:00
Hannah,48.0,419.9772211937257,Tablet,9,2.7,6.12,Accessories,2023-01-17 01:00:00
Charlie,64.0,279.97694430576416,Phone,6,4.5,2.19,Gadgets,2023-01-17 02:00:00
George,48.0,346.53466101015385,Camera,16,3.6,12.16,Electronics,2023-01-17 03:00:00
Alice,64.0,485.84391506127986,Laptop,16,4.6,3.23,Gadgets,2023-01-17 04:00:00
Alice,57.0,46.42208918261017,Smartwatch,11,3.4,16.56,Electronics,2023-01-17 05:00:00
Charlie,65.0,451.1058913740057,Headphones,15,1.9,6.31,Gadgets,2023-01-17 06:00:00
Charlie,68.0,67.4208345137676,Smartwatch,19,3.3,45.9,Electronics,2023-01-17 07:00:00
Hannah,60.0,199.51460928515772,Camera,3,1.7,46.92,Electronics,2023-01-17 08:00:00
Hannah,51.0,426.4621546839016,Phone,16,1.6,30.17,Accessories,2023-01-17 09:00:00
Charlie,41.0,453.59584718524474,Laptop,5,3.6,40.27,Electronics,2023-01-17 10:00:00
David,66.0,,Tablet,9,4.8,33.86,Accessories,2023-01-17 11:00:00
Hannah,43.0,299.08179594633543,Headphones,5,3.4,40.56,Gadgets,2023-01-17 12:00:00
Fiona,33.0,,Camera,4,4.2,31.99,Gadgets,2023-01-17 13:00:00
Hannah,64.0,417.2155408840935,Camera,13,1.7,21.51,Electronics,2023-01-17 14:00:00
Alice,30.0,65.14802892114474,Camera,17,3.6,,Accessories,2023-01-17 15:00:00
Hannah,32.0,405.9843075734677,Camera,12,3.9,21.9,Accessories,2023-01-17 16:00:00
David,44.0,243.2316945032503,Laptop,7,1.2,19.81,Gadgets,2023-01-17 17:00:00
Charlie,21.0,,Tablet,1,1.4,31.22,Accessories,2023-01-17 18:00:00
Alice,33.0,214.83037723851413,Phone,16,4.1,,Accessories,2023-01-17 19:00:00
Hannah,47.0,257.0597346967911,Headphones,7,,22.11,Gadgets,2023-01-17 20:00:00
David,61.0,472.80002393032873,Camera,2,2.6,28.75,Accessories,2023-01-17 21:00:00
Fiona,47.0,276.36086753211504,Smartwatch,12,4.7,24.62,Gadgets,2023-01-17 22:00:00
Hannah,53.0,476.8228814402539,Camera,11,5.0,45.49,Accessories,2023-01-17 23:00:00
David,20.0,94.24361465474209,Tablet,8,4.1,33.84,Electronics,2023-01-18 00:00:00
Fiona,39.0,363.44730952215343,Tablet,1,4.2,20.98,Gadgets,2023-01-18 01:00:00
Charlie,,407.05857161132985,Laptop,3,1.8,30.35,Gadgets,2023-01-18 02:00:00
Hannah,39.0,341.16877151075664,Laptop,8,1.8,7.8,Gadgets,2023-01-18 03:00:00
Fiona,67.0,305.4265287121375,Smartwatch,8,4.9,17.1,Electronics,2023-01-18 04:00:00
Alice,67.0,284.58232663766023,Smartwatch,11,3.8,36.81,Gadgets,2023-01-18 05:00:00
Charlie,66.0,431.1605888764545,Laptop,5,3.7,28.12,Electronics,2023-01-18 06:00:00
Alice,29.0,411.7150655964275,Headphones,8,2.1,15.71,Accessories,2023-01-18 07:00:00
Emma,38.0,65.53291698439676,Smartwatch,9,4.5,18.11,Electronics,2023-01-18 08:00:00
Bob,21.0,425.05089023028466,Laptop,17,1.2,40.49,Gadgets,2023-01-18 09:00:00
Hannah,48.0,209.96396662301902,Camera,5,2.1,27.04,Electronics,2023-01-18 10:00:00
Fiona,61.0,130.57993084792633,Laptop,19,1.7,11.94,Electronics,2023-01-18 11:00:00
Bob,48.0,435.5354411668933,Headphones,19,3.8,14.84,Electronics,2023-01-18 12:00:00
Bob,,218.8522758187021,Laptop,2,3.9,23.39,Electronics,2023-01-18 13:00:00
Fiona,37.0,405.1405216375243,Laptop,19,3.1,38.14,Accessories,2023-01-18 14:00:00
Charlie,32.0,135.38478791814302,Camera,15,1.0,49.87,Accessories,2023-01-18 15:00:00
Hannah,40.0,6.945014103997812,Smartwatch,8,4.5,9.29,Accessories,2023-01-18 16:00:00
Emma,45.0,250.25230048695747,Camera,8,4.8,37.75,Gadgets,2023-01-18 17:00:00
Alice,33.0,54.61298703822771,Camera,1,1.8,30.86,Electronics,2023-01-18 18:00:00
David,54.0,378.4160979848303,Laptop,14,4.4,26.56,Accessories,2023-01-18 19:00:00
Alice,38.0,141.65719235435813,Camera,11,4.9,48.32,Gadgets,2023-01-18 20:00:00
David,32.0,224.60459506872198,Tablet,7,2.3,16.14,Gadgets,2023-01-18 21:00:00
Alice,34.0,48.08161472031935,Phone,18,1.7,8.85,Electronics,2023-01-18 22:00:00
Fiona,67.0,,Phone,15,4.9,43.88,Electronics,2023-01-18 23:00:00
Emma,54.0,391.83767041299313,Camera,10,1.2,3.43,Electronics,2023-01-19 00:00:00
Hannah,30.0,80.03601639164813,Smartwatch,4,2.1,40.86,Electronics,2023-01-19 01:00:00
David,36.0,325.3439827578439,Headphones,1,4.0,29.46,Electronics,2023-01-19 02:00:00
Hannah,47.0,459.1257971382281,Camera,14,3.5,8.2,Electronics,2023-01-19 03:00:00
Hannah,62.0,341.51919608007154,Smartwatch,9,3.7,11.37,Accessories,2023-01-19 04:00:00
Hannah,35.0,406.4557361996523,Camera,13,3.8,,Accessories,2023-01-19 05:00:00
George,31.0,58.94095650543832,Laptop,17,3.7,,Electronics,2023-01-19 06:00:00
Charlie,53.0,129.11225387101695,Smartwatch,4,2.4,7.37,Gadgets,2023-01-19 07:00:00
Alice,,447.7967318590926,Headphones,5,2.2,34.07,Accessories,2023-01-19 08:00:00
Hannah,37.0,358.97727874095415,Camera,18,2.7,6.41,Electronics,2023-01-19 09:00:00
Alice,,321.57914405676905,Tablet,17,4.2,40.11,Accessories,2023-01-19 10:00:00
Hannah,36.0,333.5645343802415,Smartwatch,7,4.8,,Gadgets,2023-01-19 11:00:00
David,62.0,210.02927438079848,Phone,10,2.8,27.97,Gadgets,2023-01-19 12:00:00
Charlie,61.0,27.055532650738343,Smartwatch,9,1.3,48.31,Accessories,2023-01-19 13:00:00
Charlie,24.0,393.2985633250109,Tablet,13,4.8,19.52,Electronics,2023-01-19 14:00:00
Fiona,61.0,,Tablet,18,1.3,12.23,Electronics,2023-01-19 15:00:00
George,21.0,,Tablet,12,1.6,8.86,Electronics,2023-01-19 16:00:00
Fiona,51.0,450.3810096072874,Headphones,8,4.5,23.95,Gadgets,2023-01-19 17:00:00
Fiona,19.0,171.39903416762394,Headphones,18,3.2,6.54,Gadgets,2023-01-19 18:00:00
Fiona,22.0,150.6892633944618,Smartwatch,5,2.4,43.79,Gadgets,2023-01-19 19:00:00
Fiona,27.0,437.0341809143242,Headphones,7,4.7,39.24,Gadgets,2023-01-19 20:00:00
Fiona,49.0,399.5088891056978,Phone,15,4.8,28.11,Accessories,2023-01-19 21:00:00
Emma,59.0,259.9150062709307,Laptop,3,2.3,36.07,Electronics,2023-01-19 22:00:00
Charlie,58.0,69.71369603163573,Smartwatch,18,4.5,2.5,Electronics,2023-01-19 23:00:00
Fiona,30.0,111.46037837520096,Camera,6,3.7,10.18,Accessories,2023-01-20 00:00:00
Hannah,56.0,329.8328552523593,Camera,6,2.1,31.06,Accessories,2023-01-20 01:00:00
Charlie,22.0,195.59541273100376,Smartwatch,1,4.8,23.87,Electronics,2023-01-20 02:00:00
Charlie,27.0,419.05422987465573,Laptop,17,,30.23,Electronics,2023-01-20 03:00:00
Bob,27.0,475.22772961944105,Camera,11,2.3,,Accessories,2023-01-20 04:00:00
Emma,55.0,403.7902780110845,Smartwatch,2,2.6,32.62,Accessories,2023-01-20 05:00:00
Fiona,44.0,,Smartwatch,9,3.8,,Gadgets,2023-01-20 06:00:00
Alice,68.0,395.3997824695549,Tablet,19,1.2,27.31,Accessories,2023-01-20 07:00:00
David,38.0,178.9636283679883,Phone,6,4.6,,Accessories,2023-01-20 08:00:00
George,25.0,87.71454344398877,Camera,7,3.6,8.73,Gadgets,2023-01-20 09:00:00
Hannah,18.0,21.529636408599412,Phone,4,2.1,13.27,Electronics,2023-01-20 10:00:00
Alice,45.0,195.9297728167049,Smartwatch,3,3.6,26.13,Gadgets,2023-01-20 11:00:00
Emma,66.0,452.2618553301545,Laptop,2,3.1,12.78,Accessories,2023-01-20 12:00:00
David,56.0,123.29836093905986,Smartwatch,10,2.3,38.9,Accessories,2023-01-20 13:00:00
Emma,31.0,107.22401664024308,Camera,10,1.1,6.59,Electronics,2023-01-20 14:00:00
Hannah,,485.06128869431495,Phone,17,3.2,25.82,Electronics,2023-01-20 15:00:00
Charlie,47.0,17.377035861043097,Tablet,16,1.3,24.8,Gadgets,2023-01-20 16:00:00
David,38.0,,Tablet,1,4.2,6.94,Electronics,2023-01-20 17:00:00
Charlie,66.0,164.07812809173083,Smartwatch,12,1.4,49.75,Accessories,2023-01-20 18:00:00
Hannah,26.0,23.55653865048137,Laptop,10,2.7,41.16,Electronics,2023-01-20 19:00:00
Alice,34.0,459.3122574037439,Headphones,1,2.7,19.33,Accessories,2023-01-20 20:00:00
Hannah,22.0,74.12295345374389,Camera,16,3.2,34.25,Electronics,2023-01-20 21:00:00
Alice,48.0,278.1307454442192,Smartwatch,11,,35.83,Gadgets,2023-01-20 22:00:00
David,69.0,140.65683267762614,Tablet,4,1.8,32.56,Electronics,2023-01-20 23:00:00
David,57.0,37.27043708142206,Tablet,3,1.8,21.62,Accessories,2023-01-21 00:00:00
Fiona,55.0,29.71163040337265,Laptop,13,3.4,44.26,Gadgets,2023-01-21 01:00:00
Emma,60.0,62.2005659239877,Tablet,15,2.1,38.58,Gadgets,2023-01-21 02:00:00
Fiona,36.0,40.32667187524312,Camera,10,1.6,27.1,Electronics,2023-01-21 03:00:00
Emma,53.0,381.4762671823618,Laptop,6,1.1,0.13,Electronics,2023-01-21 04:00:00
Fiona,67.0,245.35527013029744,Phone,11,4.4,11.17,Gadgets,2023-01-21 05:00:00
Charlie,50.0,174.73158521774494,Laptop,1,4.9,25.44,Gadgets,2023-01-21 06:00:00
David,30.0,212.09261051534355,Camera,4,,44.95,Accessories,2023-01-21 07:00:00
Alice,31.0,464.8286341084485,Camera,10,2.7,31.43,Gadgets,2023-01-21 08:00:00
Emma,50.0,455.8221473053829,Phone,15,1.5,20.89,Gadgets,2023-01-21 09:00:00
Hannah,46.0,359.25985766067555,Smartwatch,1,2.9,2.4,Gadgets,2023-01-21 10:00:00
Emma,60.0,442.91777682373544,Laptop,15,2.8,29.86,Gadgets,2023-01-21 11:00:00
Alice,66.0,163.22577365587426,Camera,3,2.7,17.54,Accessories,2023-01-21 12:00:00
Fiona,53.0,193.6491163741,Camera,1,2.5,26.87,Gadgets,2023-01-21 13:00:00
Emma,61.0,308.78753001784287,Phone,6,3.0,38.32,Accessories,2023-01-21 14:00:00
George,27.0,313.69484391214576,Headphones,19,1.3,40.19,Gadgets,2023-01-21 15:00:00
Charlie,48.0,243.44141981610878,Laptop,4,1.2,43.21,Accessories,2023-01-21 16:00:00
David,23.0,203.32563497678686,Camera,12,1.3,31.8,Accessories,2023-01-21 17:00:00
Alice,18.0,493.1592542463041,Tablet,2,1.8,45.28,Electronics,2023-01-21 18:00:00
David,,411.4561949282736,Phone,17,2.1,34.53,Accessories,2023-01-21 19:00:00
George,44.0,220.31519795458237,Headphones,6,1.7,,Accessories,2023-01-21 20:00:00
Emma,38.0,365.00977623358636,Headphones,12,2.0,34.27,Accessories,2023-01-21 21:00:00
Emma,45.0,138.43303815996745,Phone,15,1.7,43.59,Electronics,2023-01-21 22:00:00
Hannah,33.0,54.58381648747829,Headphones,17,1.6,11.14,Accessories,2023-01-21 23:00:00
George,63.0,179.4533576486066,Camera,1,2.2,37.99,Electronics,2023-01-22 00:00:00
Alice,,204.47153606108014,Headphones,14,2.6,5.86,Accessories,2023-01-22 01:00:00
Hannah,,13.185876657532047,Laptop,2,4.0,4.6,Accessories,2023-01-22 02:00:00
Charlie,37.0,408.32204080976857,Tablet,4,4.8,24.58,Accessories,2023-01-22 03:00:00
Hannah,55.0,182.80073418264485,Camera,2,4.7,15.01,Accessories,2023-01-22 04:00:00
Bob,42.0,292.30699206117276,Phone,14,2.9,28.17,Gadgets,2023-01-22 05:00:00
Alice,45.0,41.6117776991232,Tablet,18,2.8,33.89,Gadgets,2023-01-22 06:00:00
Bob,22.0,91.62343023153907,Smartwatch,8,1.5,11.33,Gadgets,2023-01-22 07:00:00
George,38.0,445.39839403714217,Camera,1,4.9,35.0,Accessories,2023-01-22 08:00:00
Fiona,35.0,306.3003263019864,Tablet,16,4.0,49.77,Gadgets,2023-01-22 09:00:00
Bob,64.0,,Headphones,7,4.4,,Electronics,2023-01-22 10:00:00
Charlie,23.0,499.38126702370187,Smartwatch,6,1.9,8.69,Accessories,2023-01-22 11:00:00
Hannah,46.0,189.0707570898817,Phone,19,2.6,31.68,Gadgets,2023-01-22 12:00:00
Fiona,36.0,152.90751672122093,Phone,10,1.4,0.47,Electronics,2023-01-22 13:00:00
Hannah,50.0,429.8862473037529,Laptop,6,4.8,23.49,Electronics,2023-01-22 14:00:00
Bob,18.0,499.31265638353983,Headphones,10,2.1,26.67,Accessories,2023-01-22 15:00:00
Hannah,62.0,316.67241094506636,Laptop,19,3.4,48.62,Accessories,2023-01-22 16:00:00
George,20.0,398.59465764320356,Laptop,3,1.6,36.86,Electronics,2023-01-22 17:00:00
Fiona,59.0,,Headphones,3,4.2,35.3,Electronics,2023-01-22 18:00:00
George,38.0,180.89315556867575,Camera,6,1.7,26.62,Accessories,2023-01-22 19:00:00
Bob,52.0,289.2638382272582,Smartwatch,17,4.2,25.66,Electronics,2023-01-22 20:00:00
George,58.0,417.36318592578573,Laptop,18,2.6,49.6,Gadgets,2023-01-22 21:00:00
Charlie,57.0,345.61636874922243,Tablet,10,3.3,1.06,Gadgets,2023-01-22 22:00:00
Bob,20.0,15.476087921108938,Smartwatch,6,2.1,15.16,Electronics,2023-01-22 23:00:00
Bob,42.0,171.6693061042791,Camera,13,4.5,6.69,Electronics,2023-01-23 00:00:00
Bob,62.0,76.51546981432965,Headphones,6,4.0,15.75,Accessories,2023-01-23 01:00:00
Alice,55.0,,Phone,12,2.4,23.18,Gadgets,2023-01-23 02:00:00
Hannah,62.0,453.21729135820624,Camera,14,3.3,17.1,Gadgets,2023-01-23 03:00:00
Alice,,23.262178010830237,Laptop,17,1.5,48.14,Gadgets,2023-01-23 04:00:00
Alice,69.0,113.80135242115226,Tablet,8,1.6,34.03,Gadgets,2023-01-23 05:00:00
Charlie,61.0,158.23682935792456,Smartwatch,5,3.1,36.4,Gadgets,2023-01-23 06:00:00
Fiona,62.0,310.35761562336546,Headphones,4,3.6,37.11,Gadgets,2023-01-23 07:00:00
Hannah,51.0,269.3803365925034,Phone,6,3.2,44.96,Accessories,2023-01-23 08:00:00
George,38.0,113.04339401242612,Smartwatch,11,3.2,38.4,Electronics,2023-01-23 09:00:00
Emma,65.0,,Tablet,5,4.0,0.81,Gadgets,2023-01-23 10:00:00
Bob,40.0,122.2150271250788,Phone,14,4.6,13.07,Accessories,2023-01-23 11:00:00
George,23.0,253.75216521731952,Headphones,10,2.6,,Accessories,2023-01-23 12:00:00
Bob,68.0,139.2330039270457,Smartwatch,11,3.1,32.61,Electronics,2023-01-23 13:00:00
Charlie,30.0,474.0632382958225,Camera,3,,3.41,Electronics,2023-01-23 14:00:00
Bob,66.0,234.61328460727955,Laptop,8,2.9,23.33,Electronics,2023-01-23 15:00:00
Alice,40.0,34.10402818959535,Headphones,5,2.8,49.04,Electronics,2023-01-23 16:00:00
Hannah,26.0,365.9868708891335,Tablet,10,4.1,49.64,Electronics,2023-01-23 17:00:00
Emma,34.0,167.77841766344986,Camera,8,4.5,21.62,Accessories,2023-01-23 18:00:00
David,19.0,328.47702136883254,Smartwatch,9,4.0,44.65,Electronics,2023-01-23 19:00:00
Bob,36.0,143.39921340899983,Phone,15,1.4,29.6,Accessories,2023-01-23 20:00:00
George,36.0,287.5181521579933,Camera,1,2.9,25.47,Gadgets,2023-01-23 21:00:00
Alice,24.0,387.215489879695,Camera,5,,20.6,Gadgets,2023-01-23 22:00:00
David,59.0,464.3643271784042,Tablet,15,2.3,44.61,Electronics,2023-01-23 23:00:00
Emma,59.0,134.25793649437315,Laptop,4,2.9,31.06,Gadgets,2023-01-24 00:00:00
David,37.0,170.75419074449567,Camera,19,1.9,16.69,Accessories,2023-01-24 01:00:00
Alice,26.0,234.81187804154013,Camera,10,3.1,24.6,Gadgets,2023-01-24 02:00:00
Hannah,34.0,463.9515446793145,Laptop,2,3.6,22.2,Gadgets,2023-01-24 03:00:00
Hannah,44.0,451.18649412127525,Laptop,5,4.5,22.56,Gadgets,2023-01-24 04:00:00
Fiona,64.0,49.48974864981582,Phone,18,1.8,15.58,Gadgets,2023-01-24 05:00:00
Hannah,19.0,70.30526374813637,Smartwatch,6,2.2,,Accessories,2023-01-24 06:00:00
Fiona,53.0,250.27704277866593,Phone,10,2.6,2.61,Gadgets,2023-01-24 07:00:00
David,36.0,57.77654003868463,Laptop,15,1.9,44.31,Electronics,2023-01-24 08:00:00
Charlie,34.0,176.06253230760524,Headphones,9,2.3,20.77,Accessories,2023-01-24 09:00:00
George,22.0,78.45076221765144,Laptop,13,4.5,40.04,Electronics,2023-01-24 10:00:00
George,56.0,319.8399757902835,Phone,18,1.6,,Accessories,2023-01-24 11:00:00
David,35.0,475.00023871088507,Tablet,7,2.8,23.59,Gadgets,2023-01-24 12:00:00
Bob,24.0,498.38321629571885,Tablet,2,2.2,9.94,Accessories,2023-01-24 13:00:00
Bob,,190.74436058597283,Smartwatch,16,1.3,28.11,Electronics,2023-01-24 14:00:00
Hannah,56.0,301.51125537173306,Camera,2,1.4,47.4,Electronics,2023-01-24 15:00:00
George,53.0,428.85248849442024,Tablet,4,4.1,9.29,Accessories,2023-01-24 16:00:00
